z,H_over_H0,dL,w_phi,w_tot
2.278617016e-01,1.130444189e+00,2.637440715e-01,-9.994478261e-01,-5.695043253e-01
2.287135116e-01,1.130990308e+00,2.648526740e-01,-9.994451386e-01,-5.690242650e-01
2.295659125e-01,1.131537203e+00,2.659628825e-01,-9.994424390e-01,-5.685440604e-01
2.304189047e-01,1.132084877e+00,2.670746984e-01,-9.994397274e-01,-5.680637124e-01
2.312724887e-01,1.132633329e+00,2.681881233e-01,-9.994370036e-01,-5.675832217e-01
2.321266648e-01,1.133182561e+00,2.693031586e-01,-9.994342677e-01,-5.671025893e-01
2.329814335e-01,1.133732573e+00,2.704198057e-01,-9.994315196e-01,-5.666218160e-01
2.338367952e-01,1.134283368e+00,2.715380660e-01,-9.994287592e-01,-5.661409026e-01
2.346927503e-01,1.134834945e+00,2.726579411e-01,-9.994259865e-01,-5.656598501e-01
2.355492992e-01,1.135387307e+00,2.737794324e-01,-9.994232014e-01,-5.651786592e-01
2.364064423e-01,1.135940453e+00,2.749025413e-01,-9.994204039e-01,-5.646973309e-01
2.372641801e-01,1.136494386e+00,2.760272693e-01,-9.994175939e-01,-5.642158659e-01
2.381225129e-01,1.137049106e+00,2.771536179e-01,-9.994147713e-01,-5.637342652e-01
2.389814411e-01,1.137604614e+00,2.782815884e-01,-9.994119362e-01,-5.632525296e-01
2.398409652e-01,1.138160912e+00,2.794111824e-01,-9.994090885e-01,-5.627706600e-01
2.407010856e-01,1.138717999e+00,2.805424013e-01,-9.994062280e-01,-5.622886572e-01
2.415618027e-01,1.139275878e+00,2.816752466e-01,-9.994033548e-01,-5.618065220e-01
2.424231169e-01,1.139834550e+00,2.828097197e-01,-9.994004688e-01,-5.613242555e-01
2.432850286e-01,1.140394015e+00,2.839458221e-01,-9.993975699e-01,-5.608418584e-01
2.441475383e-01,1.140954275e+00,2.850835552e-01,-9.993946582e-01,-5.603593315e-01
2.450106463e-01,1.141515330e+00,2.862229205e-01,-9.993917334e-01,-5.598766758e-01
2.458743530e-01,1.142077182e+00,2.873639194e-01,-9.993887956e-01,-5.593938922e-01
2.467386590e-01,1.142639833e+00,2.885065535e-01,-9.993858448e-01,-5.589109815e-01
2.476035646e-01,1.143203282e+00,2.896508241e-01,-9.993828808e-01,-5.584279445e-01
2.484690701e-01,1.143767531e+00,2.907967328e-01,-9.993799037e-01,-5.579447822e-01
2.493351761e-01,1.144332581e+00,2.919442809e-01,-9.993769132e-01,-5.574614953e-01
2.502018830e-01,1.144898434e+00,2.930934700e-01,-9.993739095e-01,-5.569780849e-01
2.510691911e-01,1.145465089e+00,2.942443015e-01,-9.993708925e-01,-5.564945518e-01
2.519371009e-01,1.146032549e+00,2.953967768e-01,-9.993678620e-01,-5.560108967e-01
2.528056128e-01,1.146600814e+00,2.965508975e-01,-9.993648180e-01,-5.555271207e-01
2.536747272e-01,1.147169886e+00,2.977066650e-01,-9.993617605e-01,-5.550432246e-01
2.545444446e-01,1.147739765e+00,2.988640807e-01,-9.993586895e-01,-5.545592093e-01
2.554147653e-01,1.148310453e+00,3.000231462e-01,-9.993556047e-01,-5.540750757e-01
2.562856897e-01,1.148881951e+00,3.011838628e-01,-9.993525063e-01,-5.535908245e-01
2.571572184e-01,1.149454259e+00,3.023462320e-01,-9.993493941e-01,-5.531064568e-01
2.580293517e-01,1.150027380e+00,3.035102554e-01,-9.993462681e-01,-5.526219734e-01
2.589020900e-01,1.150601312e+00,3.046759343e-01,-9.993431282e-01,-5.521373752e-01
2.597754337e-01,1.151176060e+00,3.058432702e-01,-9.993399744e-01,-5.516526630e-01
2.606493833e-01,1.151751622e+00,3.070122646e-01,-9.993368066e-01,-5.511678378e-01
2.615239392e-01,1.152328001e+00,3.081829190e-01,-9.993336247e-01,-5.506829005e-01
2.623991019e-01,1.152905197e+00,3.093552348e-01,-9.993304288e-01,-5.501978518e-01
2.632748716e-01,1.153483211e+00,3.105292135e-01,-9.993272186e-01,-5.497126928e-01
2.641512489e-01,1.154062045e+00,3.117048566e-01,-9.993239942e-01,-5.492274243e-01
2.650282342e-01,1.154641699e+00,3.128821655e-01,-9.993207555e-01,-5.487420472e-01
2.659058278e-01,1.155222175e+00,3.140611416e-01,-9.993175025e-01,-5.482565624e-01
2.667840303e-01,1.155803474e+00,3.152417866e-01,-9.993142350e-01,-5.477709707e-01
2.676628420e-01,1.156385597e+00,3.164241017e-01,-9.993109530e-01,-5.472852732e-01
2.685422634e-01,1.156968544e+00,3.176080885e-01,-9.993076565e-01,-5.467994706e-01
2.694222949e-01,1.157552318e+00,3.187937485e-01,-9.993043455e-01,-5.463135638e-01
2.703029369e-01,1.158136919e+00,3.199810832e-01,-9.993010197e-01,-5.458275538e-01
2.711841898e-01,1.158722349e+00,3.211700939e-01,-9.992976792e-01,-5.453414415e-01
2.720660540e-01,1.159308607e+00,3.223607822e-01,-9.992943239e-01,-5.448552277e-01
2.729485301e-01,1.159895696e+00,3.235531495e-01,-9.992909538e-01,-5.443689134e-01
2.738316183e-01,1.160483617e+00,3.247471973e-01,-9.992875688e-01,-5.438824994e-01
2.747153192e-01,1.161072370e+00,3.259429271e-01,-9.992841688e-01,-5.433959867e-01
2.755996331e-01,1.161661957e+00,3.271403404e-01,-9.992807537e-01,-5.429093761e-01
2.764845606e-01,1.162252379e+00,3.283394385e-01,-9.992773235e-01,-5.424226685e-01
2.773701019e-01,1.162843637e+00,3.295402231e-01,-9.992738782e-01,-5.419358649e-01
2.782562575e-01,1.163435732e+00,3.307426955e-01,-9.992704176e-01,-5.414489661e-01
2.791430279e-01,1.164028666e+00,3.319468573e-01,-9.992669417e-01,-5.409619731e-01
2.800304135e-01,1.164622438e+00,3.331527098e-01,-9.992634505e-01,-5.404748868e-01
2.809184147e-01,1.165217051e+00,3.343602547e-01,-9.992599438e-01,-5.399877080e-01
2.818070319e-01,1.165812505e+00,3.355694933e-01,-9.992564217e-01,-5.395004377e-01
2.826962656e-01,1.166408802e+00,3.367804271e-01,-9.992528839e-01,-5.390130768e-01
2.835861162e-01,1.167005943e+00,3.379930577e-01,-9.992493306e-01,-5.385256262e-01
2.844765841e-01,1.167603929e+00,3.392073864e-01,-9.992457615e-01,-5.380380867e-01
2.853676698e-01,1.168202760e+00,3.404234148e-01,-9.992421767e-01,-5.375504593e-01
2.862593736e-01,1.168802439e+00,3.416411443e-01,-9.992385761e-01,-5.370627450e-01
2.871516961e-01,1.169402966e+00,3.428605764e-01,-9.992349596e-01,-5.365749446e-01
2.880446375e-01,1.170004343e+00,3.440817126e-01,-9.992313271e-01,-5.360870590e-01
2.889381985e-01,1.170606569e+00,3.453045543e-01,-9.992276786e-01,-5.355990892e-01
2.898323793e-01,1.171209647e+00,3.465291031e-01,-9.992240140e-01,-5.351110360e-01
2.907271805e-01,1.171813578e+00,3.477553605e-01,-9.992203332e-01,-5.346229004e-01
2.916226024e-01,1.172418363e+00,3.489833278e-01,-9.992166362e-01,-5.341346832e-01
2.925186455e-01,1.173024002e+00,3.502130065e-01,-9.992129229e-01,-5.336463855e-01
2.934153102e-01,1.173630498e+00,3.514443982e-01,-9.992091932e-01,-5.331580081e-01
2.943125969e-01,1.174237850e+00,3.526775044e-01,-9.992054471e-01,-5.326695519e-01
2.952105062e-01,1.174846061e+00,3.539123265e-01,-9.992016845e-01,-5.321810178e-01
2.961090383e-01,1.175455132e+00,3.551488659e-01,-9.991979052e-01,-5.316924068e-01
2.970081938e-01,1.176065063e+00,3.563871242e-01,-9.991941094e-01,-5.312037198e-01
2.979079731e-01,1.176675855e+00,3.576271029e-01,-9.991902968e-01,-5.307149577e-01
2.988083765e-01,1.177287511e+00,3.588688034e-01,-9.991864674e-01,-5.302261214e-01
2.997094047e-01,1.177900030e+00,3.601122272e-01,-9.991826212e-01,-5.297372119e-01
3.006110579e-01,1.178513414e+00,3.613573758e-01,-9.991787580e-01,-5.292482300e-01
3.015133365e-01,1.179127665e+00,3.626042507e-01,-9.991748778e-01,-5.287591767e-01
3.024162412e-01,1.179742783e+00,3.638528533e-01,-9.991709805e-01,-5.282700528e-01
3.033197722e-01,1.180358769e+00,3.651031852e-01,-9.991670661e-01,-5.277808595e-01
3.042239300e-01,1.180975625e+00,3.663552478e-01,-9.991631345e-01,-5.272915974e-01
3.051287151e-01,1.181593351e+00,3.676090426e-01,-9.991591856e-01,-5.268022676e-01
3.060341278e-01,1.182211949e+00,3.688645711e-01,-9.991552193e-01,-5.263128711e-01
3.069401687e-01,1.182831420e+00,3.701218348e-01,-9.991512355e-01,-5.258234086e-01
3.078468381e-01,1.183451766e+00,3.713808351e-01,-9.991472342e-01,-5.253338812e-01
3.087541365e-01,1.184072987e+00,3.726415736e-01,-9.991432154e-01,-5.248442898e-01
3.096620644e-01,1.184695083e+00,3.739040517e-01,-9.991391789e-01,-5.243546352e-01
3.105706221e-01,1.185318058e+00,3.751682709e-01,-9.991351246e-01,-5.238649185e-01
3.114798101e-01,1.185941911e+00,3.764342328e-01,-9.991310525e-01,-5.233751405e-01
3.123896288e-01,1.186566644e+00,3.777019387e-01,-9.991269625e-01,-5.228853022e-01
3.133000787e-01,1.187192258e+00,3.789713902e-01,-9.991228546e-01,-5.223954045e-01
3.142111602e-01,1.187818754e+00,3.802425888e-01,-9.991187286e-01,-5.219054484e-01
3.151228737e-01,1.188446134e+00,3.815155359e-01,-9.991145845e-01,-5.214154347e-01
3.160352198e-01,1.189074397e+00,3.827902331e-01,-9.991104222e-01,-5.209253644e-01
3.169481988e-01,1.189703547e+00,3.840666818e-01,-9.991062417e-01,-5.204352385e-01
3.178618111e-01,1.190333582e+00,3.853448835e-01,-9.991020427e-01,-5.199450578e-01
3.187760572e-01,1.190964506e+00,3.866248397e-01,-9.990978254e-01,-5.194548232e-01
3.196909376e-01,1.191596319e+00,3.879065520e-01,-9.990935895e-01,-5.189645359e-01
3.206064527e-01,1.192229022e+00,3.891900217e-01,-9.990893351e-01,-5.184741965e-01
3.215226029e-01,1.192862616e+00,3.904752504e-01,-9.990850620e-01,-5.179838062e-01
3.224393886e-01,1.193497103e+00,3.917622396e-01,-9.990807701e-01,-5.174933658e-01
3.233568104e-01,1.194132483e+00,3.930509907e-01,-9.990764595e-01,-5.170028762e-01
3.242748686e-01,1.194768759e+00,3.943415053e-01,-9.990721299e-01,-5.165123384e-01
3.251935637e-01,1.195405929e+00,3.956337848e-01,-9.990677814e-01,-5.160217533e-01
3.261128961e-01,1.196043998e+00,3.969278308e-01,-9.990634138e-01,-5.155311220e-01
3.270328663e-01,1.196682964e+00,3.982236447e-01,-9.990590270e-01,-5.150404452e-01
3.279534747e-01,1.197322830e+00,3.995212280e-01,-9.990546210e-01,-5.145497239e-01
3.288747218e-01,1.197963596e+00,4.008205823e-01,-9.990501957e-01,-5.140589591e-01
3.297966080e-01,1.198605264e+00,4.021217089e-01,-9.990457511e-01,-5.135681517e-01
3.307191337e-01,1.199247835e+00,4.034246095e-01,-9.990412869e-01,-5.130773026e-01
3.316422994e-01,1.199891310e+00,4.047292855e-01,-9.990368033e-01,-5.125864129e-01
3.325661055e-01,1.200535690e+00,4.060357383e-01,-9.990322999e-01,-5.120954833e-01
3.334905526e-01,1.201180976e+00,4.073439696e-01,-9.990277769e-01,-5.116045149e-01
3.344156409e-01,1.201827170e+00,4.086539807e-01,-9.990232341e-01,-5.111135086e-01
3.353413710e-01,1.202474272e+00,4.099657732e-01,-9.990186714e-01,-5.106224654e-01
3.362677433e-01,1.203122285e+00,4.112793486e-01,-9.990140887e-01,-5.101313861e-01
3.371947583e-01,1.203771208e+00,4.125947084e-01,-9.990094860e-01,-5.096402717e-01
3.381224163e-01,1.204421044e+00,4.139118541e-01,-9.990048631e-01,-5.091491232e-01
3.390507180e-01,1.205071793e+00,4.152307871e-01,-9.990002200e-01,-5.086579415e-01
3.399796636e-01,1.205723456e+00,4.165515090e-01,-9.989955566e-01,-5.081667275e-01
3.409092536e-01,1.206376035e+00,4.178740213e-01,-9.989908728e-01,-5.076754822e-01
3.418394886e-01,1.207029531e+00,4.191983254e-01,-9.989861686e-01,-5.071842065e-01
3.427703689e-01,1.207683945e+00,4.205244229e-01,-9.989814437e-01,-5.066929014e-01
3.437018949e-01,1.208339279e+00,4.218523153e-01,-9.989766982e-01,-5.062015678e-01
3.446340672e-01,1.208995533e+00,4.231820040e-01,-9.989719320e-01,-5.057102066e-01
3.455668862e-01,1.209652708e+00,4.245134907e-01,-9.989671450e-01,-5.052188189e-01
3.465003523e-01,1.210310806e+00,4.258467766e-01,-9.989623370e-01,-5.047274054e-01
3.474344660e-01,1.210969828e+00,4.271818635e-01,-9.989575080e-01,-5.042359673e-01
3.483692277e-01,1.211629775e+00,4.285187527e-01,-9.989526580e-01,-5.037445053e-01
3.493046379e-01,1.212290648e+00,4.298574458e-01,-9.989477868e-01,-5.032530206e-01
3.502406970e-01,1.212952449e+00,4.311979443e-01,-9.989428942e-01,-5.027615139e-01
3.511774055e-01,1.213615178e+00,4.325402496e-01,-9.989379804e-01,-5.022699863e-01
3.521147638e-01,1.214278837e+00,4.338843634e-01,-9.989330451e-01,-5.017784387e-01
3.530527724e-01,1.214943427e+00,4.352302870e-01,-9.989280882e-01,-5.012868720e-01
3.539914317e-01,1.215608950e+00,4.365780220e-01,-9.989231097e-01,-5.007952872e-01
3.549307422e-01,1.216275406e+00,4.379275699e-01,-9.989181095e-01,-5.003036852e-01
3.558707043e-01,1.216942796e+00,4.392789322e-01,-9.989130875e-01,-4.998120671e-01
3.568113185e-01,1.217611122e+00,4.406321104e-01,-9.989080435e-01,-4.993204336e-01
3.577525853e-01,1.218280385e+00,4.419871061e-01,-9.989029776e-01,-4.988287859e-01
3.586945050e-01,1.218950587e+00,4.433439206e-01,-9.988978896e-01,-4.983371247e-01
3.596370782e-01,1.219621727e+00,4.447025556e-01,-9.988927794e-01,-4.978454511e-01
3.605803053e-01,1.220293808e+00,4.460630124e-01,-9.988876469e-01,-4.973537660e-01
3.615241867e-01,1.220966831e+00,4.474252928e-01,-9.988824920e-01,-4.968620704e-01
3.624687230e-01,1.221640796e+00,4.487893980e-01,-9.988773147e-01,-4.963703652e-01
3.634139145e-01,1.222315706e+00,4.501553298e-01,-9.988721148e-01,-4.958786513e-01
3.643597617e-01,1.222991561e+00,4.515230894e-01,-9.988668922e-01,-4.953869297e-01
3.653062650e-01,1.223668362e+00,4.528926786e-01,-9.988616469e-01,-4.948952014e-01
3.662534250e-01,1.224346112e+00,4.542640987e-01,-9.988563788e-01,-4.944034672e-01
3.672012421e-01,1.225024810e+00,4.556373513e-01,-9.988510877e-01,-4.939117282e-01
3.681497167e-01,1.225704458e+00,4.570124379e-01,-9.988457735e-01,-4.934199853e-01
3.690988493e-01,1.226385057e+00,4.583893600e-01,-9.988404363e-01,-4.929282394e-01
3.700486403e-01,1.227066609e+00,4.597681191e-01,-9.988350757e-01,-4.924364916e-01
3.709990903e-01,1.227749114e+00,4.611487168e-01,-9.988296919e-01,-4.919447426e-01
3.719501996e-01,1.228432575e+00,4.625311545e-01,-9.988242846e-01,-4.914529935e-01
3.729019687e-01,1.229116992e+00,4.639154337e-01,-9.988188538e-01,-4.909612452e-01
3.738543981e-01,1.229802366e+00,4.653015560e-01,-9.988133993e-01,-4.904694988e-01
3.748074882e-01,1.230488698e+00,4.666895229e-01,-9.988079212e-01,-4.899777550e-01
3.757612395e-01,1.231175990e+00,4.680793359e-01,-9.988024192e-01,-4.894860149e-01
3.767156525e-01,1.231864243e+00,4.694709964e-01,-9.987968932e-01,-4.889942795e-01
3.776707276e-01,1.232553458e+00,4.708645061e-01,-9.987913432e-01,-4.885025496e-01
3.786264652e-01,1.233243637e+00,4.722598664e-01,-9.987857691e-01,-4.880108262e-01
3.795828659e-01,1.233934780e+00,4.736570789e-01,-9.987801708e-01,-4.875191103e-01
3.805399300e-01,1.234626889e+00,4.750561450e-01,-9.987745481e-01,-4.870274028e-01
3.814976581e-01,1.235319965e+00,4.764570663e-01,-9.987689010e-01,-4.865357046e-01
3.824560507e-01,1.236014009e+00,4.778598443e-01,-9.987632293e-01,-4.860440168e-01
3.834151081e-01,1.236709022e+00,4.792644804e-01,-9.987575330e-01,-4.855523402e-01
3.843748308e-01,1.237405007e+00,4.806709763e-01,-9.987518120e-01,-4.850606759e-01
3.853352193e-01,1.238101962e+00,4.820793335e-01,-9.987460660e-01,-4.845690247e-01
3.862962740e-01,1.238799891e+00,4.834895534e-01,-9.987402952e-01,-4.840773876e-01
3.872579955e-01,1.239498795e+00,4.849016375e-01,-9.987344992e-01,-4.835857655e-01
3.882203842e-01,1.240198673e+00,4.863155875e-01,-9.987286781e-01,-4.830941595e-01
3.891834405e-01,1.240899529e+00,4.877314048e-01,-9.987228317e-01,-4.826025704e-01
3.901471649e-01,1.241601362e+00,4.891490909e-01,-9.987169600e-01,-4.821109992e-01
3.911115579e-01,1.242304175e+00,4.905686473e-01,-9.987110627e-01,-4.816194468e-01
3.920766199e-01,1.243007968e+00,4.919900756e-01,-9.987051398e-01,-4.811279143e-01
3.930423514e-01,1.243712742e+00,4.934133773e-01,-9.986991913e-01,-4.806364024e-01
3.940087529e-01,1.244418499e+00,4.948385539e-01,-9.986932169e-01,-4.801449123e-01
3.949758248e-01,1.245125241e+00,4.962656069e-01,-9.986872166e-01,-4.796534448e-01
3.959435676e-01,1.245832967e+00,4.976945379e-01,-9.986811903e-01,-4.791620009e-01
3.969119817e-01,1.246541680e+00,4.991253484e-01,-9.986751378e-01,-4.786705816e-01
3.978810677e-01,1.247251381e+00,5.005580398e-01,-9.986690591e-01,-4.781791877e-01
3.988508259e-01,1.247962071e+00,5.019926137e-01,-9.986629540e-01,-4.776878202e-01
3.998212569e-01,1.248673751e+00,5.034290717e-01,-9.986568225e-01,-4.771964802e-01
4.007923612e-01,1.249386423e+00,5.048674153e-01,-9.986506643e-01,-4.767051684e-01
4.017641391e-01,1.250100087e+00,5.063076459e-01,-9.986444795e-01,-4.762138859e-01
4.027365912e-01,1.250814745e+00,5.077497652e-01,-9.986382679e-01,-4.757226337e-01
4.037097179e-01,1.251530398e+00,5.091937745e-01,-9.986320293e-01,-4.752314126e-01
4.046835196e-01,1.252247048e+00,5.106396756e-01,-9.986257637e-01,-4.747402236e-01
4.056579970e-01,1.252964695e+00,5.120874698e-01,-9.986194710e-01,-4.742490676e-01
4.066331504e-01,1.253683341e+00,5.135371587e-01,-9.986131510e-01,-4.737579457e-01
4.076089802e-01,1.254402987e+00,5.149887439e-01,-9.986068036e-01,-4.732668587e-01
4.085854871e-01,1.255123635e+00,5.164422268e-01,-9.986004287e-01,-4.727758077e-01
4.095626714e-01,1.255845285e+00,5.178976090e-01,-9.985940263e-01,-4.722847934e-01
4.105405335e-01,1.256567938e+00,5.193548920e-01,-9.985875961e-01,-4.717938170e-01
4.115190741e-01,1.257291597e+00,5.208140774e-01,-9.985811380e-01,-4.713028792e-01
4.124982935e-01,1.258016263e+00,5.222751666e-01,-9.985746520e-01,-4.708119812e-01
4.134781922e-01,1.258741936e+00,5.237381612e-01,-9.985681379e-01,-4.703211238e-01
4.144587708e-01,1.259468617e+00,5.252030628e-01,-9.985615957e-01,-4.698303079e-01
4.154400295e-01,1.260196308e+00,5.266698728e-01,-9.985550251e-01,-4.693395346e-01
4.164219690e-01,1.260925011e+00,5.281385928e-01,-9.985484261e-01,-4.688488047e-01
4.174045898e-01,1.261654726e+00,5.296092243e-01,-9.985417985e-01,-4.683581192e-01
4.183878922e-01,1.262385455e+00,5.310817688e-01,-9.985351423e-01,-4.678674790e-01
4.193718767e-01,1.263117198e+00,5.325562280e-01,-9.985284573e-01,-4.673768852e-01
4.203565439e-01,1.263849959e+00,5.340326032e-01,-9.985217433e-01,-4.668863386e-01
4.213418941e-01,1.264583737e+00,5.355108961e-01,-9.985150004e-01,-4.663958401e-01
4.223279280e-01,1.265318533e+00,5.369911081e-01,-9.985082282e-01,-4.659053907e-01
4.233146459e-01,1.266054350e+00,5.384732409e-01,-9.985014268e-01,-4.654149915e-01
4.243020483e-01,1.266791188e+00,5.399572959e-01,-9.984945960e-01,-4.649246432e-01
4.252901357e-01,1.267529048e+00,5.414432746e-01,-9.984877357e-01,-4.644343468e-01
4.262789085e-01,1.268267932e+00,5.429311787e-01,-9.984808457e-01,-4.639441033e-01
4.272683673e-01,1.269007842e+00,5.444210096e-01,-9.984739260e-01,-4.634539137e-01
4.282585126e-01,1.269748777e+00,5.459127689e-01,-9.984669763e-01,-4.629637788e-01
4.292493447e-01,1.270490740e+00,5.474064580e-01,-9.984599966e-01,-4.624736996e-01
4.302408642e-01,1.271233732e+00,5.489020787e-01,-9.984529868e-01,-4.619836771e-01
4.312330716e-01,1.271977754e+00,5.503996323e-01,-9.984459467e-01,-4.614937121e-01
4.322259673e-01,1.272722808e+00,5.518991204e-01,-9.984388762e-01,-4.610038057e-01
4.332195518e-01,1.273468894e+00,5.534005446e-01,-9.984317751e-01,-4.605139587e-01
4.342138255e-01,1.274216014e+00,5.549039063e-01,-9.984246434e-01,-4.600241721e-01
4.352087891e-01,1.274964169e+00,5.564092072e-01,-9.984174809e-01,-4.595344469e-01
4.362044429e-01,1.275713360e+00,5.579164487e-01,-9.984102875e-01,-4.590447839e-01
4.372007874e-01,1.276463590e+00,5.594256325e-01,-9.984030631e-01,-4.585551842e-01
4.381978231e-01,1.277214858e+00,5.609367600e-01,-9.983958074e-01,-4.580656486e-01
4.391955504e-01,1.277967166e+00,5.624498327e-01,-9.983885205e-01,-4.575761780e-01
4.401939700e-01,1.278720516e+00,5.639648523e-01,-9.983812021e-01,-4.570867735e-01
4.411930821e-01,1.279474909e+00,5.654818203e-01,-9.983738521e-01,-4.565974360e-01
4.421928874e-01,1.280230346e+00,5.670007381e-01,-9.983664704e-01,-4.561081663e-01
4.431933863e-01,1.280986828e+00,5.685216074e-01,-9.983590569e-01,-4.556189655e-01
4.441945793e-01,1.281744356e+00,5.700444296e-01,-9.983516114e-01,-4.551298344e-01
4.451964668e-01,1.282502933e+00,5.715692064e-01,-9.983441338e-01,-4.546407740e-01
4.461990494e-01,1.283262558e+00,5.730959393e-01,-9.983366240e-01,-4.541517853e-01
4.472023275e-01,1.284023234e+00,5.746246297e-01,-9.983290817e-01,-4.536628691e-01
4.482063016e-01,1.284784962e+00,5.761552794e-01,-9.983215070e-01,-4.531740264e-01
4.492109722e-01,1.285547743e+00,5.776878897e-01,-9.983138996e-01,-4.526852581e-01
4.502163398e-01,1.286311578e+00,5.792224622e-01,-9.983062594e-01,-4.521965652e-01
4.512224048e-01,1.287076468e+00,5.807589985e-01,-9.982985863e-01,-4.517079486e-01
4.522291678e-01,1.287842416e+00,5.822975002e-01,-9.982908802e-01,-4.512194092e-01
4.532366292e-01,1.288609421e+00,5.838379687e-01,-9.982831408e-01,-4.507309479e-01
4.542447895e-01,1.289377486e+00,5.853804056e-01,-9.982753681e-01,-4.502425657e-01
4.552536492e-01,1.290146611e+00,5.869248125e-01,-9.982675619e-01,-4.497542635e-01
4.562632088e-01,1.290916799e+00,5.884711909e-01,-9.982597221e-01,-4.492660422e-01
4.572734688e-01,1.291688050e+00,5.900195424e-01,-9.982518485e-01,-4.487779028e-01
4.582844296e-01,1.292460365e+00,5.915698685e-01,-9.982439410e-01,-4.482898462e-01
4.592960917e-01,1.293233746e+00,5.931221707e-01,-9.982359995e-01,-4.478018733e-01
4.603084557e-01,1.294008194e+00,5.946764506e-01,-9.982280238e-01,-4.473139851e-01
4.613215220e-01,1.294783711e+00,5.962327098e-01,-9.982200137e-01,-4.468261824e-01
4.623352911e-01,1.295560297e+00,5.977909497e-01,-9.982119692e-01,-4.463384662e-01
4.633497634e-01,1.296337954e+00,5.993511720e-01,-9.982038901e-01,-4.458508374e-01
4.643649396e-01,1.297116684e+00,6.009133782e-01,-9.981957761e-01,-4.453632970e-01
4.653808200e-01,1.297896487e+00,6.024775699e-01,-9.981876273e-01,-4.448758458e-01
4.663974051e-01,1.298677365e+00,6.040437485e-01,-9.981794434e-01,-4.443884848e-01
4.674146955e-01,1.299459319e+00,6.056119157e-01,-9.981712243e-01,-4.439012149e-01
4.684326917e-01,1.300242351e+00,6.071820730e-01,-9.981629698e-01,-4.434140371e-01
4.694513940e-01,1.301026461e+00,6.087542219e-01,-9.981546799e-01,-4.429269522e-01
4.704708031e-01,1.301811652e+00,6.103283641e-01,-9.981463543e-01,-4.424399611e-01
4.714909193e-01,1.302597924e+00,6.119045010e-01,-9.981379929e-01,-4.419530649e-01
4.725117433e-01,1.303385278e+00,6.134826342e-01,-9.981295955e-01,-4.414662643e-01
4.735332754e-01,1.304173716e+00,6.150627653e-01,-9.981211620e-01,-4.409795604e-01
4.745555162e-01,1.304963240e+00,6.166448958e-01,-9.981126923e-01,-4.404929540e-01
4.755784661e-01,1.305753851e+00,6.182290272e-01,-9.981041862e-01,-4.400064461e-01
4.766021258e-01,1.306545549e+00,6.198151612e-01,-9.980956435e-01,-4.395200375e-01
4.776264955e-01,1.307338336e+00,6.214032993e-01,-9.980870641e-01,-4.390337293e-01
4.786515759e-01,1.308132214e+00,6.229934430e-01,-9.980784478e-01,-4.385475222e-01
4.796773675e-01,1.308927184e+00,6.245855939e-01,-9.980697945e-01,-4.380614173e-01
4.807038706e-01,1.309723247e+00,6.261797536e-01,-9.980611041e-01,-4.375754154e-01
4.817310859e-01,1.310520404e+00,6.277759235e-01,-9.980523763e-01,-4.370895174e-01
4.827590138e-01,1.311318657e+00,6.293741054e-01,-9.980436110e-01,-4.366037243e-01
4.837876548e-01,1.312118007e+00,6.309743006e-01,-9.980348080e-01,-4.361180370e-01
4.848170094e-01,1.312918455e+00,6.325765109e-01,-9.980259673e-01,-4.356324563e-01
4.858470781e-01,1.313720003e+00,6.341807377e-01,-9.980170886e-01,-4.351469833e-01
4.868778614e-01,1.314522653e+00,6.357869826e-01,-9.980081718e-01,-4.346616187e-01
4.879093598e-01,1.315326404e+00,6.373952471e-01,-9.979992167e-01,-4.341763636e-01
4.889415738e-01,1.316131259e+00,6.390055329e-01,-9.979902232e-01,-4.336912187e-01
4.899745039e-01,1.316937220e+00,6.406178415e-01,-9.979811910e-01,-4.332061851e-01
4.910081505e-01,1.317744286e+00,6.422321744e-01,-9.979721201e-01,-4.327212636e-01
4.920425142e-01,1.318552460e+00,6.438485332e-01,-9.979630103e-01,-4.322364551e-01
4.930775955e-01,1.319361743e+00,6.454669195e-01,-9.979538614e-01,-4.317517606e-01
4.941133949e-01,1.320172137e+00,6.470873348e-01,-9.979446732e-01,-4.312671809e-01
4.951499128e-01,1.320983641e+00,6.487097807e-01,-9.979354457e-01,-4.307827169e-01
4.961871498e-01,1.321796259e+00,6.503342588e-01,-9.979261785e-01,-4.302983696e-01
4.972251064e-01,1.322609991e+00,6.519607706e-01,-9.979168716e-01,-4.298141399e-01
4.982637830e-01,1.323424838e+00,6.535893177e-01,-9.979075247e-01,-4.293300286e-01
4.993031803e-01,1.324240802e+00,6.552199017e-01,-9.978981378e-01,-4.288460366e-01
5.003432985e-01,1.325057885e+00,6.568525240e-01,-9.978887107e-01,-4.283621649e-01
5.013841384e-01,1.325876087e+00,6.584871864e-01,-9.978792431e-01,-4.278784143e-01
5.024257003e-01,1.326695409e+00,6.601238903e-01,-9.978697349e-01,-4.273947857e-01
5.034679847e-01,1.327515854e+00,6.617626373e-01,-9.978601860e-01,-4.269112801e-01
5.045109923e-01,1.328337423e+00,6.634034290e-01,-9.978505962e-01,-4.264278983e-01
5.055547234e-01,1.329160116e+00,6.650462670e-01,-9.978409652e-01,-4.259446413e-01
5.065991785e-01,1.329983935e+00,6.666911528e-01,-9.978312930e-01,-4.254615098e-01
5.076443583e-01,1.330808882e+00,6.683380880e-01,-9.978215793e-01,-4.249785049e-01
