z,H_over_H0,dL,w_phi,w_tot
5.086902631e-01,1.311717432e+00,6.767047597e-01,-9.978871109e-01,-4.068856915e-01
5.097368935e-01,1.312527332e+00,6.783784732e-01,-9.978777255e-01,-4.063837082e-01
5.107842500e-01,1.313338418e+00,6.800542749e-01,-9.978683001e-01,-4.058819204e-01
5.118323331e-01,1.314150691e+00,6.817321662e-01,-9.978588345e-01,-4.053803291e-01
5.128811433e-01,1.314964152e+00,6.834121488e-01,-9.978493286e-01,-4.048789352e-01
5.139306810e-01,1.315778802e+00,6.850942240e-01,-9.978397822e-01,-4.043777397e-01
5.149809469e-01,1.316594644e+00,6.867783935e-01,-9.978301952e-01,-4.038767436e-01
5.160319414e-01,1.317411678e+00,6.884646589e-01,-9.978205673e-01,-4.033759478e-01
5.170836650e-01,1.318229906e+00,6.901530215e-01,-9.978108984e-01,-4.028753533e-01
5.181361182e-01,1.319049328e+00,6.918434830e-01,-9.978011884e-01,-4.023749611e-01
5.191893015e-01,1.319869947e+00,6.935360449e-01,-9.977914370e-01,-4.018747721e-01
5.202432155e-01,1.320691763e+00,6.952307087e-01,-9.977816441e-01,-4.013747873e-01
5.212978605e-01,1.321514779e+00,6.969274760e-01,-9.977718095e-01,-4.008750077e-01
5.223532373e-01,1.322338994e+00,6.986263484e-01,-9.977619331e-01,-4.003754341e-01
5.234093462e-01,1.323164411e+00,7.003273272e-01,-9.977520146e-01,-3.998760676e-01
5.244661877e-01,1.323991031e+00,7.020304142e-01,-9.977420540e-01,-3.993769090e-01
5.255237624e-01,1.324818855e+00,7.037356107e-01,-9.977320509e-01,-3.988779594e-01
5.265820708e-01,1.325647884e+00,7.054429185e-01,-9.977220053e-01,-3.983792197e-01
5.276411134e-01,1.326478121e+00,7.071523389e-01,-9.977119169e-01,-3.978806909e-01
5.287008907e-01,1.327309565e+00,7.088638735e-01,-9.977017856e-01,-3.973823738e-01
5.297614031e-01,1.328142219e+00,7.105775240e-01,-9.976916113e-01,-3.968842695e-01
5.308226513e-01,1.328976084e+00,7.122932917e-01,-9.976813936e-01,-3.963863788e-01
5.318846357e-01,1.329811161e+00,7.140111784e-01,-9.976711325e-01,-3.958887027e-01
5.329473569e-01,1.330647451e+00,7.157311854e-01,-9.976608277e-01,-3.953912422e-01
5.340108153e-01,1.331484956e+00,7.174533143e-01,-9.976504791e-01,-3.948939982e-01
5.350750114e-01,1.332323677e+00,7.191775668e-01,-9.976400866e-01,-3.943969716e-01
5.361399458e-01,1.333163616e+00,7.209039442e-01,-9.976296498e-01,-3.939001633e-01
5.372056190e-01,1.334004773e+00,7.226324483e-01,-9.976191687e-01,-3.934035743e-01
5.382720315e-01,1.334847151e+00,7.243630804e-01,-9.976086430e-01,-3.929072055e-01
5.393391838e-01,1.335690750e+00,7.260958422e-01,-9.975980725e-01,-3.924110578e-01
5.404070764e-01,1.336535572e+00,7.278307352e-01,-9.975874571e-01,-3.919151323e-01
5.414757099e-01,1.337381618e+00,7.295677609e-01,-9.975767967e-01,-3.914194296e-01
5.425450847e-01,1.338228889e+00,7.313069210e-01,-9.975660909e-01,-3.909239509e-01
5.436152014e-01,1.339077387e+00,7.330482168e-01,-9.975553396e-01,-3.904286971e-01
5.446860604e-01,1.339927114e+00,7.347916501e-01,-9.975445426e-01,-3.899336689e-01
5.457576623e-01,1.340778069e+00,7.365372222e-01,-9.975336998e-01,-3.894388675e-01
5.468300077e-01,1.341630256e+00,7.382849349e-01,-9.975228109e-01,-3.889442936e-01
5.479030970e-01,1.342483675e+00,7.400347895e-01,-9.975118757e-01,-3.884499481e-01
5.489769307e-01,1.343338327e+00,7.417867878e-01,-9.975008941e-01,-3.879558321e-01
5.500515093e-01,1.344194214e+00,7.435409311e-01,-9.974898658e-01,-3.874619464e-01
5.511268334e-01,1.345051337e+00,7.452972211e-01,-9.974787907e-01,-3.869682919e-01
5.522029036e-01,1.345909698e+00,7.470556593e-01,-9.974676686e-01,-3.864748695e-01
5.532797202e-01,1.346769298e+00,7.488162473e-01,-9.974564992e-01,-3.859816802e-01
5.543572838e-01,1.347630138e+00,7.505789866e-01,-9.974452824e-01,-3.854887248e-01
5.554355950e-01,1.348492219e+00,7.523438788e-01,-9.974340180e-01,-3.849960041e-01
5.565146543e-01,1.349355544e+00,7.541109254e-01,-9.974227058e-01,-3.845035193e-01
5.575944621e-01,1.350220112e+00,7.558801279e-01,-9.974113455e-01,-3.840112710e-01
5.586750191e-01,1.351085927e+00,7.576514880e-01,-9.973999370e-01,-3.835192602e-01
5.597563256e-01,1.351952988e+00,7.594250071e-01,-9.973884801e-01,-3.830274879e-01
5.608383823e-01,1.352821297e+00,7.612006869e-01,-9.973769746e-01,-3.825359548e-01
5.619211897e-01,1.353690857e+00,7.629785288e-01,-9.973654202e-01,-3.820446619e-01
5.630047482e-01,1.354561667e+00,7.647585345e-01,-9.973538169e-01,-3.815536101e-01
5.640890585e-01,1.355433729e+00,7.665407055e-01,-9.973421642e-01,-3.810628003e-01
5.651741209e-01,1.356307046e+00,7.683250433e-01,-9.973304622e-01,-3.805722333e-01
5.662599361e-01,1.357181617e+00,7.701115494e-01,-9.973187104e-01,-3.800819100e-01
5.673465046e-01,1.358057445e+00,7.719002256e-01,-9.973069089e-01,-3.795918312e-01
5.684338269e-01,1.358934531e+00,7.736910732e-01,-9.972950573e-01,-3.791019980e-01
5.695219035e-01,1.359812876e+00,7.754840940e-01,-9.972831554e-01,-3.786124111e-01
5.706107349e-01,1.360692481e+00,7.772792893e-01,-9.972712030e-01,-3.781230715e-01
5.717003216e-01,1.361573348e+00,7.790766608e-01,-9.972591999e-01,-3.776339799e-01
5.727906643e-01,1.362455479e+00,7.808762101e-01,-9.972471460e-01,-3.771451373e-01
5.738817634e-01,1.363338874e+00,7.826779386e-01,-9.972350409e-01,-3.766565445e-01
5.749736194e-01,1.364223535e+00,7.844818480e-01,-9.972228845e-01,-3.761682024e-01
5.760662328e-01,1.365109463e+00,7.862879398e-01,-9.972106765e-01,-3.756801118e-01
5.771596043e-01,1.365996661e+00,7.880962156e-01,-9.971984168e-01,-3.751922737e-01
5.782537342e-01,1.366885128e+00,7.899066770e-01,-9.971861052e-01,-3.747046888e-01
5.793486232e-01,1.367774866e+00,7.917193254e-01,-9.971737413e-01,-3.742173581e-01
5.804442717e-01,1.368665878e+00,7.935341625e-01,-9.971613251e-01,-3.737302824e-01
5.815406804e-01,1.369558163e+00,7.953511898e-01,-9.971488562e-01,-3.732434625e-01
5.826378496e-01,1.370451725e+00,7.971704089e-01,-9.971363345e-01,-3.727568993e-01
5.837357800e-01,1.371346563e+00,7.989918213e-01,-9.971237597e-01,-3.722705937e-01
5.848344721e-01,1.372242679e+00,8.008154287e-01,-9.971111316e-01,-3.717845464e-01
5.859339264e-01,1.373140075e+00,8.026412325e-01,-9.970984501e-01,-3.712987584e-01
5.870341434e-01,1.374038752e+00,8.044692344e-01,-9.970857148e-01,-3.708132304e-01
5.881351236e-01,1.374938711e+00,8.062994359e-01,-9.970729255e-01,-3.703279634e-01
5.892368677e-01,1.375839954e+00,8.081318385e-01,-9.970600821e-01,-3.698429581e-01
5.903393761e-01,1.376742483e+00,8.099664439e-01,-9.970471843e-01,-3.693582154e-01
5.914426493e-01,1.377646298e+00,8.118032536e-01,-9.970342319e-01,-3.688737362e-01
5.925466879e-01,1.378551400e+00,8.136422691e-01,-9.970212246e-01,-3.683895212e-01
5.936514924e-01,1.379457792e+00,8.154834921e-01,-9.970081622e-01,-3.679055713e-01
5.947570633e-01,1.380365475e+00,8.173269242e-01,-9.969950445e-01,-3.674218873e-01
5.958634012e-01,1.381274450e+00,8.191725667e-01,-9.969818713e-01,-3.669384701e-01
5.969705066e-01,1.382184718e+00,8.210204215e-01,-9.969686423e-01,-3.664553205e-01
5.980783801e-01,1.383096281e+00,8.228704899e-01,-9.969553573e-01,-3.659724392e-01
5.991870221e-01,1.384009140e+00,8.247227737e-01,-9.969420160e-01,-3.654898272e-01
6.002964332e-01,1.384923297e+00,8.265772743e-01,-9.969286183e-01,-3.650074852e-01
6.014066140e-01,1.385838753e+00,8.284339933e-01,-9.969151639e-01,-3.645254140e-01
6.025175649e-01,1.386755509e+00,8.302929323e-01,-9.969016525e-01,-3.640436146e-01
6.036292866e-01,1.387673567e+00,8.321540929e-01,-9.968880840e-01,-3.635620876e-01
6.047417795e-01,1.388592928e+00,8.340174767e-01,-9.968744580e-01,-3.630808338e-01
6.058550441e-01,1.389513593e+00,8.358830852e-01,-9.968607744e-01,-3.625998542e-01
6.069690811e-01,1.390435564e+00,8.377509199e-01,-9.968470329e-01,-3.621191495e-01
6.080838909e-01,1.391358843e+00,8.396209826e-01,-9.968332332e-01,-3.616387205e-01
6.091994741e-01,1.392283430e+00,8.414932747e-01,-9.968193752e-01,-3.611585680e-01
6.103158312e-01,1.393209328e+00,8.433677978e-01,-9.968054586e-01,-3.606786928e-01
6.114329628e-01,1.394136537e+00,8.452445535e-01,-9.967914830e-01,-3.601990957e-01
6.125508693e-01,1.395065058e+00,8.471235434e-01,-9.967774484e-01,-3.597197776e-01
6.136695514e-01,1.395994894e+00,8.490047691e-01,-9.967633544e-01,-3.592407391e-01
6.147890096e-01,1.396926046e+00,8.508882321e-01,-9.967492008e-01,-3.587619811e-01
6.159092443e-01,1.397858515e+00,8.527739340e-01,-9.967349874e-01,-3.582835043e-01
6.170302563e-01,1.398792302e+00,8.546618763e-01,-9.967207139e-01,-3.578053097e-01
6.181520459e-01,1.399727409e+00,8.565520608e-01,-9.967063800e-01,-3.573273979e-01
6.192746137e-01,1.400663837e+00,8.584444889e-01,-9.966919855e-01,-3.568497697e-01
6.203979603e-01,1.401601588e+00,8.603391623e-01,-9.966775301e-01,-3.563724259e-01
6.215220861e-01,1.402540663e+00,8.622360824e-01,-9.966630137e-01,-3.558953673e-01
6.226469919e-01,1.403481063e+00,8.641352510e-01,-9.966484359e-01,-3.554185946e-01
6.237726780e-01,1.404422791e+00,8.660366695e-01,-9.966337965e-01,-3.549421087e-01
6.248991450e-01,1.405365846e+00,8.679403396e-01,-9.966190952e-01,-3.544659103e-01
6.260263936e-01,1.406310231e+00,8.698462629e-01,-9.966043317e-01,-3.539900002e-01
6.271544241e-01,1.407255948e+00,8.717544409e-01,-9.965895059e-01,-3.535143792e-01
6.282832372e-01,1.408202996e+00,8.736648752e-01,-9.965746175e-01,-3.530390479e-01
6.294128333e-01,1.409151379e+00,8.755775674e-01,-9.965596661e-01,-3.525640072e-01
6.305432132e-01,1.410101097e+00,8.774925191e-01,-9.965446516e-01,-3.520892579e-01
6.316743772e-01,1.411052152e+00,8.794097318e-01,-9.965295736e-01,-3.516148006e-01
6.328063259e-01,1.412004544e+00,8.813292073e-01,-9.965144320e-01,-3.511406362e-01
6.339390599e-01,1.412958277e+00,8.832509469e-01,-9.964992264e-01,-3.506667654e-01
6.350725797e-01,1.413913350e+00,8.851749525e-01,-9.964839565e-01,-3.501931889e-01
6.362068859e-01,1.414869766e+00,8.871012254e-01,-9.964686222e-01,-3.497199076e-01
6.373419790e-01,1.415827525e+00,8.890297674e-01,-9.964532231e-01,-3.492469221e-01
6.384778595e-01,1.416786630e+00,8.909605800e-01,-9.964377590e-01,-3.487742332e-01
6.396145280e-01,1.417747081e+00,8.928936648e-01,-9.964222296e-01,-3.483018416e-01
6.407519851e-01,1.418708880e+00,8.948290234e-01,-9.964066346e-01,-3.478297481e-01
6.418902313e-01,1.419672029e+00,8.967666573e-01,-9.963909738e-01,-3.473579535e-01
6.430292671e-01,1.420636528e+00,8.987065683e-01,-9.963752468e-01,-3.468864584e-01
6.441690931e-01,1.421602380e+00,9.006487578e-01,-9.963594535e-01,-3.464152636e-01
6.453097099e-01,1.422569586e+00,9.025932275e-01,-9.963435935e-01,-3.459443698e-01
6.464511179e-01,1.423538147e+00,9.045399789e-01,-9.963276666e-01,-3.454737777e-01
6.475933177e-01,1.424508064e+00,9.064890137e-01,-9.963116724e-01,-3.450034882e-01
6.487363100e-01,1.425479339e+00,9.084403335e-01,-9.962956108e-01,-3.445335018e-01
6.498800952e-01,1.426451974e+00,9.103939398e-01,-9.962794813e-01,-3.440638194e-01
6.510246738e-01,1.427425969e+00,9.123498342e-01,-9.962632838e-01,-3.435944417e-01
6.521700465e-01,1.428401327e+00,9.143080184e-01,-9.962470180e-01,-3.431253693e-01
6.533162138e-01,1.429378048e+00,9.162684940e-01,-9.962306835e-01,-3.426566029e-01
6.544631762e-01,1.430356135e+00,9.182312624e-01,-9.962142801e-01,-3.421881434e-01
6.556109343e-01,1.431335588e+00,9.201963255e-01,-9.961978075e-01,-3.417199914e-01
6.567594887e-01,1.432316409e+00,9.221636846e-01,-9.961812654e-01,-3.412521476e-01
6.579088398e-01,1.433298600e+00,9.241333415e-01,-9.961646536e-01,-3.407846127e-01
6.590589883e-01,1.434282161e+00,9.261052978e-01,-9.961479717e-01,-3.403173875e-01
6.602099346e-01,1.435267095e+00,9.280795550e-01,-9.961312194e-01,-3.398504726e-01
6.613616795e-01,1.436253402e+00,9.300561147e-01,-9.961143965e-01,-3.393838687e-01
6.625142233e-01,1.437241085e+00,9.320349786e-01,-9.960975026e-01,-3.389175766e-01
6.636675667e-01,1.438230144e+00,9.340161483e-01,-9.960805375e-01,-3.384515969e-01
6.648217102e-01,1.439220581e+00,9.359996253e-01,-9.960635009e-01,-3.379859303e-01
6.659766544e-01,1.440212398e+00,9.379854113e-01,-9.960463924e-01,-3.375205776e-01
6.671323998e-01,1.441205595e+00,9.399735079e-01,-9.960292118e-01,-3.370555393e-01
6.682889469e-01,1.442200175e+00,9.419639166e-01,-9.960119588e-01,-3.365908162e-01
6.694462965e-01,1.443196139e+00,9.439566391e-01,-9.959946331e-01,-3.361264090e-01
6.706044489e-01,1.444193488e+00,9.459516771e-01,-9.959772343e-01,-3.356623184e-01
6.717634047e-01,1.445192223e+00,9.479490320e-01,-9.959597622e-01,-3.351985449e-01
6.729231646e-01,1.446192347e+00,9.499487055e-01,-9.959422165e-01,-3.347350894e-01
6.740837290e-01,1.447193860e+00,9.519506993e-01,-9.959245968e-01,-3.342719525e-01
6.752450986e-01,1.448196765e+00,9.539550149e-01,-9.959069029e-01,-3.338091349e-01
6.764072738e-01,1.449201062e+00,9.559616540e-01,-9.958891344e-01,-3.333466372e-01
6.775702553e-01,1.450206752e+00,9.579706181e-01,-9.958712911e-01,-3.328844600e-01
6.787340436e-01,1.451213838e+00,9.599819089e-01,-9.958533726e-01,-3.324226042e-01
6.798986392e-01,1.452222321e+00,9.619955280e-01,-9.958353786e-01,-3.319610703e-01
6.810640428e-01,1.453232203e+00,9.640114769e-01,-9.958173088e-01,-3.314998589e-01
6.822302548e-01,1.454243484e+00,9.660297574e-01,-9.957991628e-01,-3.310389708e-01
6.833972759e-01,1.455256166e+00,9.680503710e-01,-9.957809405e-01,-3.305784067e-01
6.845651066e-01,1.456270251e+00,9.700733194e-01,-9.957626414e-01,-3.301181670e-01
6.857337474e-01,1.457285740e+00,9.720986041e-01,-9.957442652e-01,-3.296582526e-01
6.869031990e-01,1.458302634e+00,9.741262268e-01,-9.957258117e-01,-3.291986641e-01
6.880734619e-01,1.459320935e+00,9.761561891e-01,-9.957072804e-01,-3.287394020e-01
6.892445366e-01,1.460340645e+00,9.781884926e-01,-9.956886711e-01,-3.282804672e-01
6.904164237e-01,1.461361765e+00,9.802231390e-01,-9.956699835e-01,-3.278218601e-01
6.915891238e-01,1.462384297e+00,9.822601298e-01,-9.956512172e-01,-3.273635814e-01
6.927626375e-01,1.463408241e+00,9.842994667e-01,-9.956323719e-01,-3.269056319e-01
6.939369652e-01,1.464433599e+00,9.863411513e-01,-9.956134472e-01,-3.264480120e-01
6.951121076e-01,1.465460373e+00,9.883851852e-01,-9.955944429e-01,-3.259907225e-01
6.962880653e-01,1.466488565e+00,9.904315701e-01,-9.955753586e-01,-3.255337640e-01
6.974648388e-01,1.467518175e+00,9.924803075e-01,-9.955561940e-01,-3.250771370e-01
6.986424286e-01,1.468549205e+00,9.945313991e-01,-9.955369487e-01,-3.246208423e-01
6.998208354e-01,1.469581657e+00,9.965848466e-01,-9.955176225e-01,-3.241648805e-01
7.010000597e-01,1.470615533e+00,9.986406515e-01,-9.954982149e-01,-3.237092521e-01
7.021801020e-01,1.471650832e+00,1.000698815e+00,-9.954787257e-01,-3.232539578e-01
7.033609630e-01,1.472687558e+00,1.002759340e+00,-9.954591544e-01,-3.227989983e-01
7.045426432e-01,1.473725712e+00,1.004822227e+00,-9.954395008e-01,-3.223443740e-01
7.057251431e-01,1.474765294e+00,1.006887478e+00,-9.954197646e-01,-3.218900858e-01
7.069084634e-01,1.475806307e+00,1.008955095e+00,-9.953999453e-01,-3.214361340e-01
7.080926046e-01,1.476848752e+00,1.011025078e+00,-9.953800426e-01,-3.209825194e-01
7.092775673e-01,1.477892630e+00,1.013097431e+00,-9.953600563e-01,-3.205292426e-01
7.104633520e-01,1.478937943e+00,1.015172154e+00,-9.953399858e-01,-3.200763041e-01
7.116499594e-01,1.479984693e+00,1.017249249e+00,-9.953198310e-01,-3.196237046e-01
7.128373899e-01,1.481032881e+00,1.019328718e+00,-9.952995914e-01,-3.191714447e-01
7.140256442e-01,1.482082508e+00,1.021410562e+00,-9.952792667e-01,-3.187195249e-01
7.152147229e-01,1.483133575e+00,1.023494784e+00,-9.952588565e-01,-3.182679459e-01
7.164046264e-01,1.484186085e+00,1.025581383e+00,-9.952383606e-01,-3.178167082e-01
7.175953554e-01,1.485240039e+00,1.027670364e+00,-9.952177784e-01,-3.173658125e-01
7.187869105e-01,1.486295438e+00,1.029761726e+00,-9.951971098e-01,-3.169152592e-01
7.199792922e-01,1.487352284e+00,1.031855472e+00,-9.951763542e-01,-3.164650491e-01
7.211725011e-01,1.488410579e+00,1.033951602e+00,-9.951555114e-01,-3.160151827e-01
7.223665377e-01,1.489470323e+00,1.036050120e+00,-9.951345810e-01,-3.155656605e-01
7.235614027e-01,1.490531518e+00,1.038151026e+00,-9.951135626e-01,-3.151164831e-01
7.247570967e-01,1.491594166e+00,1.040254323e+00,-9.950924559e-01,-3.146676512e-01
7.259536201e-01,1.492658268e+00,1.042360011e+00,-9.950712605e-01,-3.142191653e-01
7.271509736e-01,1.493723826e+00,1.044468092e+00,-9.950499760e-01,-3.137710259e-01
7.283491577e-01,1.494790841e+00,1.046578569e+00,-9.950286021e-01,-3.133232336e-01
7.295481730e-01,1.495859315e+00,1.048691442e+00,-9.950071384e-01,-3.128757890e-01
7.307480202e-01,1.496929250e+00,1.050806713e+00,-9.949855845e-01,-3.124286927e-01
7.319486997e-01,1.498000645e+00,1.052924385e+00,-9.949639401e-01,-3.119819452e-01
7.331502122e-01,1.499073504e+00,1.055044458e+00,-9.949422047e-01,-3.115355470e-01
7.343525582e-01,1.500147828e+00,1.057166934e+00,-9.949203780e-01,-3.110894988e-01
7.355557383e-01,1.501223618e+00,1.059291816e+00,-9.948984597e-01,-3.106438010e-01
7.367597531e-01,1.502300876e+00,1.061419104e+00,-9.948764493e-01,-3.101984543e-01
7.379646032e-01,1.503379603e+00,1.063548800e+00,-9.948543465e-01,-3.097534591e-01
7.391702891e-01,1.504459800e+00,1.065680906e+00,-9.948321508e-01,-3.093088161e-01
7.403768115e-01,1.505541470e+00,1.067815423e+00,-9.948098619e-01,-3.088645257e-01
7.415841708e-01,1.506624614e+00,1.069952354e+00,-9.947874795e-01,-3.084205885e-01
7.427923677e-01,1.507709233e+00,1.072091699e+00,-9.947650030e-01,-3.079770051e-01
7.440014029e-01,1.508795328e+00,1.074233461e+00,-9.947424322e-01,-3.075337760e-01
7.452112767e-01,1.509882902e+00,1.076377641e+00,-9.947197667e-01,-3.070909016e-01
7.464219899e-01,1.510971956e+00,1.078524241e+00,-9.946970060e-01,-3.066483826e-01
7.476335430e-01,1.512062491e+00,1.080673262e+00,-9.946741497e-01,-3.062062195e-01
7.488459366e-01,1.513154508e+00,1.082824706e+00,-9.946511975e-01,-3.057644128e-01
7.500591713e-01,1.514248010e+00,1.084978575e+00,-9.946281490e-01,-3.053229630e-01
7.512732476e-01,1.515342998e+00,1.087134870e+00,-9.946050037e-01,-3.048818706e-01
7.524881662e-01,1.516439473e+00,1.089293594e+00,-9.945817614e-01,-3.044411363e-01
7.537039276e-01,1.517537437e+00,1.091454747e+00,-9.945584214e-01,-3.040007604e-01
7.549205324e-01,1.518636891e+00,1.093618332e+00,-9.945349836e-01,-3.035607434e-01
7.561379813e-01,1.519737837e+00,1.095784349e+00,-9.945114474e-01,-3.031210860e-01
7.573562747e-01,1.520840277e+00,1.097952802e+00,-9.944878124e-01,-3.026817887e-01
7.585754133e-01,1.521944212e+00,1.100123690e+00,-9.944640783e-01,-3.022428518e-01
7.597953976e-01,1.523049643e+00,1.102297017e+00,-9.944402446e-01,-3.018042760e-01
7.610162283e-01,1.524156572e+00,1.104472783e+00,-9.944163110e-01,-3.013660617e-01
7.622379059e-01,1.525265000e+00,1.106650991e+00,-9.943922769e-01,-3.009282095e-01
7.634604311e-01,1.526374929e+00,1.108831642e+00,-9.943681421e-01,-3.004907197e-01
7.646838043e-01,1.527486362e+00,1.111014737e+00,-9.943439060e-01,-3.000535931e-01
7.659080263e-01,1.528599298e+00,1.113200279e+00,-9.943195683e-01,-2.996168299e-01
7.671330975e-01,1.529713739e+00,1.115388269e+00,-9.942951285e-01,-2.991804307e-01
7.683590186e-01,1.530829688e+00,1.117578708e+00,-9.942705862e-01,-2.987443961e-01
7.695857902e-01,1.531947146e+00,1.119771599e+00,-9.942459411e-01,-2.983087264e-01
7.708134128e-01,1.533066113e+00,1.121966943e+00,-9.942211926e-01,-2.978734222e-01
7.720418871e-01,1.534186593e+00,1.124164741e+00,-9.941963403e-01,-2.974384840e-01
7.732712136e-01,1.535308586e+00,1.126364996e+00,-9.941713839e-01,-2.970039122e-01
7.745013929e-01,1.536432093e+00,1.128567709e+00,-9.941463228e-01,-2.965697073e-01
7.757324257e-01,1.537557117e+00,1.130772882e+00,-9.941211567e-01,-2.961358697e-01
7.769643124e-01,1.538683659e+00,1.132980516e+00,-9.940958851e-01,-2.957024001e-01
7.781970538e-01,1.539811720e+00,1.135190613e+00,-9.940705076e-01,-2.952692987e-01
7.794306503e-01,1.540941302e+00,1.137403175e+00,-9.940450237e-01,-2.948365661e-01
7.806651027e-01,1.542072407e+00,1.139618204e+00,-9.940194330e-01,-2.944042028e-01
7.819004114e-01,1.543205036e+00,1.141835700e+00,-9.939937351e-01,-2.939722092e-01
7.831365771e-01,1.544339190e+00,1.144055666e+00,-9.939679295e-01,-2.935405858e-01
7.843736004e-01,1.545474871e+00,1.146278104e+00,-9.939420158e-01,-2.931093330e-01
7.856114818e-01,1.546612081e+00,1.148503015e+00,-9.939159935e-01,-2.926784513e-01
7.868502220e-01,1.547750822e+00,1.150730401e+00,-9.938898622e-01,-2.922479412e-01
7.880898216e-01,1.548891094e+00,1.152960263e+00,-9.938636215e-01,-2.918178030e-01
7.893302811e-01,1.550032899e+00,1.155192603e+00,-9.938372708e-01,-2.913880373e-01
7.905716011e-01,1.551176240e+00,1.157427423e+00,-9.938108097e-01,-2.909586444e-01
7.918137823e-01,1.552321116e+00,1.159664725e+00,-9.937842378e-01,-2.905296249e-01
7.930568253e-01,1.553467531e+00,1.161904510e+00,-9.937575547e-01,-2.901009792e-01
7.943007306e-01,1.554615485e+00,1.164146780e+00,-9.937307597e-01,-2.896727076e-01
7.955454988e-01,1.555764981e+00,1.166391537e+00,-9.937038526e-01,-2.892448107e-01
7.967911306e-01,1.556916019e+00,1.168638781e+00,-9.936768328e-01,-2.888172889e-01
7.980376265e-01,1.558068601e+00,1.170888516e+00,-9.936496999e-01,-2.883901425e-01
7.992849871e-01,1.559222729e+00,1.173140743e+00,-9.936224533e-01,-2.879633721e-01
8.005332131e-01,1.560378404e+00,1.175395463e+00,-9.935950927e-01,-2.875369781e-01
8.017823050e-01,1.561535628e+00,1.177652678e+00,-9.935676176e-01,-2.871109608e-01
8.030322635e-01,1.562694403e+00,1.179912390e+00,-9.935400274e-01,-2.866853208e-01
8.042830891e-01,1.563854729e+00,1.182174600e+00,-9.935123218e-01,-2.862600584e-01
8.055347824e-01,1.565016610e+00,1.184439310e+00,-9.934845001e-01,-2.858351740e-01
8.067873441e-01,1.566180045e+00,1.186706523e+00,-9.934565621e-01,-2.854106681e-01
8.080407747e-01,1.567345037e+00,1.188976238e+00,-9.934285071e-01,-2.849865410e-01
8.092950749e-01,1.568511587e+00,1.191248459e+00,-9.934003347e-01,-2.845627932e-01
8.105502452e-01,1.569679698e+00,1.193523187e+00,-9.933720445e-01,-2.841394251e-01
8.118062863e-01,1.570849369e+00,1.195800424e+00,-9.933436358e-01,-2.837164371e-01
8.130631987e-01,1.572020604e+00,1.198080171e+00,-9.933151083e-01,-2.832938296e-01
8.143209831e-01,1.573193403e+00,1.200362430e+00,-9.932864614e-01,-2.828716030e-01
8.155796401e-01,1.574367768e+00,1.202647203e+00,-9.932576947e-01,-2.824497577e-01
8.168391702e-01,1.575543701e+00,1.204934491e+00,-9.932288077e-01,-2.820282940e-01
8.180995742e-01,1.576721204e+00,1.207224296e+00,-9.931997998e-01,-2.816072125e-01
8.193608525e-01,1.577900277e+00,1.209516620e+00,-9.931706706e-01,-2.811865134e-01
8.206230058e-01,1.579080922e+00,1.211811465e+00,-9.931414195e-01,-2.807661972e-01
8.218860347e-01,1.580263142e+00,1.214108832e+00,-9.931120462e-01,-2.803462642e-01
8.231499398e-01,1.581446937e+00,1.216408723e+00,-9.930825500e-01,-2.799267148e-01
8.244147217e-01,1.582632310e+00,1.218711140e+00,-9.930529304e-01,-2.795075495e-01
8.256803810e-01,1.583819261e+00,1.221016084e+00,-9.930231870e-01,-2.790887685e-01
8.269469184e-01,1.585007792e+00,1.223323557e+00,-9.929933192e-01,-2.786703723e-01
8.282143344e-01,1.586197906e+00,1.225633561e+00,-9.929633266e-01,-2.782523612e-01
8.294826297e-01,1.587389603e+00,1.227946097e+00,-9.929332085e-01,-2.778347357e-01
8.307518048e-01,1.588582885e+00,1.230261168e+00,-9.929029646e-01,-2.774174960e-01
8.320218604e-01,1.589777754e+00,1.232578775e+00,-9.928725942e-01,-2.770006426e-01
8.332927971e-01,1.590974211e+00,1.234898919e+00,-9.928420969e-01,-2.765841758e-01
8.345646155e-01,1.592172258e+00,1.237221603e+00,-9.928114721e-01,-2.761680960e-01
8.358373161e-01,1.593371897e+00,1.239546827e+00,-9.927807193e-01,-2.757524035e-01
8.371108997e-01,1.594573128e+00,1.241874595e+00,-9.927498380e-01,-2.753370986e-01
8.383853669e-01,1.595775954e+00,1.244204907e+00,-9.927188277e-01,-2.749221819e-01
8.396607181e-01,1.596980377e+00,1.246537766e+00,-9.926876877e-01,-2.745076535e-01
8.409369541e-01,1.598186398e+00,1.248873172e+00,-9.926564177e-01,-2.740935139e-01
8.422140755e-01,1.599394017e+00,1.251211128e+00,-9.926250170e-01,-2.736797634e-01
8.434920829e-01,1.600603238e+00,1.253551636e+00,-9.925934851e-01,-2.732664024e-01
8.447709769e-01,1.601814062e+00,1.255894696e+00,-9.925618215e-01,-2.728534311e-01
8.460507580e-01,1.603026490e+00,1.258240312e+00,-9.925300257e-01,-2.724408500e-01
8.473314270e-01,1.604240524e+00,1.260588484e+00,-9.924980970e-01,-2.720286593e-01
8.486129845e-01,1.605456165e+00,1.262939215e+00,-9.924660350e-01,-2.716168594e-01
8.498954310e-01,1.606673416e+00,1.265292505e+00,-9.924338390e-01,-2.712054507e-01
8.511787672e-01,1.607892277e+00,1.267648357e+00,-9.924015086e-01,-2.707944335e-01
8.524629937e-01,1.609112750e+00,1.270006773e+00,-9.923690432e-01,-2.703838080e-01
