z,H_over_H0,dL,w_phi,w_tot
5.076443583e-01,1.315811223e+00,6.733586733e-01,-9.978781136e-01,-4.117955992e-01
5.086902631e-01,1.316624059e+00,6.750246547e-01,-9.978686682e-01,-4.112981364e-01
5.097368935e-01,1.317438066e+00,6.766927144e-01,-9.978591825e-01,-4.108008509e-01
5.107842500e-01,1.318253244e+00,6.783628538e-01,-9.978496564e-01,-4.103037436e-01
5.118323331e-01,1.319069596e+00,6.800350745e-01,-9.978400896e-01,-4.098068156e-01
5.128811433e-01,1.319887122e+00,6.817093781e-01,-9.978304821e-01,-4.093100677e-01
5.139306810e-01,1.320705825e+00,6.833857661e-01,-9.978208335e-01,-4.088135010e-01
5.149809469e-01,1.321525705e+00,6.850642401e-01,-9.978111438e-01,-4.083171163e-01
5.160319414e-01,1.322346763e+00,6.867448015e-01,-9.978014128e-01,-4.078209146e-01
5.170836650e-01,1.323169002e+00,6.884274520e-01,-9.977916403e-01,-4.073248969e-01
5.181361182e-01,1.323992421e+00,6.901121930e-01,-9.977818262e-01,-4.068290640e-01
5.191893015e-01,1.324817024e+00,6.917990262e-01,-9.977719702e-01,-4.063334170e-01
5.202432155e-01,1.325642810e+00,6.934879531e-01,-9.977620722e-01,-4.058379568e-01
5.212978605e-01,1.326469782e+00,6.951789752e-01,-9.977521320e-01,-4.053426842e-01
5.223532373e-01,1.327297940e+00,6.968720941e-01,-9.977421495e-01,-4.048476004e-01
5.234093462e-01,1.328127286e+00,6.985673113e-01,-9.977321244e-01,-4.043527061e-01
5.244661877e-01,1.328957821e+00,7.002646283e-01,-9.977220566e-01,-4.038580023e-01
5.255237624e-01,1.329789547e+00,7.019640468e-01,-9.977119459e-01,-4.033634900e-01
5.265820708e-01,1.330622465e+00,7.036655682e-01,-9.977017921e-01,-4.028691701e-01
5.276411134e-01,1.331456577e+00,7.053691941e-01,-9.976915950e-01,-4.023750435e-01
5.287008907e-01,1.332291882e+00,7.070749261e-01,-9.976813546e-01,-4.018811111e-01
5.297614031e-01,1.333128384e+00,7.087827658e-01,-9.976710705e-01,-4.013873739e-01
5.308226513e-01,1.333966083e+00,7.104927145e-01,-9.976607426e-01,-4.008938328e-01
5.318846357e-01,1.334804981e+00,7.122047740e-01,-9.976503708e-01,-4.004004888e-01
5.329473569e-01,1.335645078e+00,7.139189458e-01,-9.976399547e-01,-3.999073426e-01
5.340108153e-01,1.336486377e+00,7.156352314e-01,-9.976294944e-01,-3.994143953e-01
5.350750114e-01,1.337328879e+00,7.173536323e-01,-9.976189895e-01,-3.989216478e-01
5.361399458e-01,1.338172584e+00,7.190741502e-01,-9.976084398e-01,-3.984291010e-01
5.372056190e-01,1.339017495e+00,7.207967865e-01,-9.975978453e-01,-3.979367558e-01
5.382720315e-01,1.339863612e+00,7.225215429e-01,-9.975872057e-01,-3.974446131e-01
5.393391838e-01,1.340710938e+00,7.242484208e-01,-9.975765208e-01,-3.969526739e-01
5.404070764e-01,1.341559472e+00,7.259774219e-01,-9.975657904e-01,-3.964609390e-01
5.414757099e-01,1.342409218e+00,7.277085477e-01,-9.975550143e-01,-3.959694094e-01
5.425450847e-01,1.343260175e+00,7.294417997e-01,-9.975441924e-01,-3.954780859e-01
5.436152014e-01,1.344112346e+00,7.311771796e-01,-9.975333245e-01,-3.949869696e-01
5.446860604e-01,1.344965732e+00,7.329146888e-01,-9.975224103e-01,-3.944960612e-01
5.457576623e-01,1.345820333e+00,7.346543289e-01,-9.975114498e-01,-3.940053616e-01
5.468300077e-01,1.346676152e+00,7.363961015e-01,-9.975004425e-01,-3.935148719e-01
5.479030970e-01,1.347533190e+00,7.381400081e-01,-9.974893885e-01,-3.930245928e-01
5.489769307e-01,1.348391448e+00,7.398860503e-01,-9.974782875e-01,-3.925345253e-01
5.500515093e-01,1.349250928e+00,7.416342297e-01,-9.974671392e-01,-3.920446703e-01
5.511268334e-01,1.350111630e+00,7.433845478e-01,-9.974559436e-01,-3.915550287e-01
5.522029036e-01,1.350973556e+00,7.451370061e-01,-9.974447003e-01,-3.910656013e-01
5.532797202e-01,1.351836708e+00,7.468916063e-01,-9.974334092e-01,-3.905763891e-01
5.543572838e-01,1.352701087e+00,7.486483499e-01,-9.974220702e-01,-3.900873929e-01
5.554355950e-01,1.353566694e+00,7.504072384e-01,-9.974106829e-01,-3.895986137e-01
5.565146543e-01,1.354433531e+00,7.521682734e-01,-9.973992473e-01,-3.891100523e-01
5.575944621e-01,1.355301599e+00,7.539314565e-01,-9.973877630e-01,-3.886217096e-01
5.586750191e-01,1.356170899e+00,7.556967893e-01,-9.973762300e-01,-3.881335864e-01
5.597563256e-01,1.357041432e+00,7.574642732e-01,-9.973646479e-01,-3.876456838e-01
5.608383823e-01,1.357913201e+00,7.592339099e-01,-9.973530166e-01,-3.871580025e-01
5.619211897e-01,1.358786206e+00,7.610057010e-01,-9.973413359e-01,-3.866705434e-01
5.630047482e-01,1.359660449e+00,7.627796479e-01,-9.973296056e-01,-3.861833074e-01
5.640890585e-01,1.360535932e+00,7.645557523e-01,-9.973178254e-01,-3.856962954e-01
5.651741209e-01,1.361412654e+00,7.663340158e-01,-9.973059952e-01,-3.852095082e-01
5.662599361e-01,1.362290619e+00,7.681144398e-01,-9.972941148e-01,-3.847229468e-01
5.673465046e-01,1.363169827e+00,7.698970260e-01,-9.972821839e-01,-3.842366120e-01
5.684338269e-01,1.364050279e+00,7.716817759e-01,-9.972702023e-01,-3.837505046e-01
5.695219035e-01,1.364931977e+00,7.734686911e-01,-9.972581699e-01,-3.832646255e-01
5.706107349e-01,1.365814923e+00,7.752577731e-01,-9.972460863e-01,-3.827789756e-01
5.717003216e-01,1.366699117e+00,7.770490236e-01,-9.972339515e-01,-3.822935558e-01
5.727906643e-01,1.367584562e+00,7.788424441e-01,-9.972217652e-01,-3.818083669e-01
5.738817634e-01,1.368471258e+00,7.806380361e-01,-9.972095271e-01,-3.813234097e-01
5.749736194e-01,1.369359207e+00,7.824358013e-01,-9.971972370e-01,-3.808386852e-01
5.760662328e-01,1.370248410e+00,7.842357412e-01,-9.971848948e-01,-3.803541942e-01
5.771596043e-01,1.371138869e+00,7.860378574e-01,-9.971725003e-01,-3.798699375e-01
5.782537342e-01,1.372030584e+00,7.878421514e-01,-9.971600531e-01,-3.793859159e-01
5.793486232e-01,1.372923558e+00,7.896486248e-01,-9.971475531e-01,-3.789021305e-01
5.804442717e-01,1.373817792e+00,7.914572793e-01,-9.971350001e-01,-3.784185819e-01
5.815406804e-01,1.374713287e+00,7.932681163e-01,-9.971223938e-01,-3.779352710e-01
5.826378496e-01,1.375610044e+00,7.950811375e-01,-9.971097340e-01,-3.774521987e-01
5.837357800e-01,1.376508065e+00,7.968963443e-01,-9.970970205e-01,-3.769693658e-01
5.848344721e-01,1.377407351e+00,7.987137385e-01,-9.970842531e-01,-3.764867732e-01
5.859339264e-01,1.378307904e+00,8.005333215e-01,-9.970714315e-01,-3.760044217e-01
5.870341434e-01,1.379209725e+00,8.023550950e-01,-9.970585556e-01,-3.755223121e-01
5.881351236e-01,1.380112816e+00,8.041790605e-01,-9.970456251e-01,-3.750404452e-01
5.892368677e-01,1.381017177e+00,8.060052196e-01,-9.970326397e-01,-3.745588220e-01
5.903393761e-01,1.381922810e+00,8.078335739e-01,-9.970195993e-01,-3.740774432e-01
5.914426493e-01,1.382829717e+00,8.096641249e-01,-9.970065035e-01,-3.735963097e-01
5.925466879e-01,1.383737899e+00,8.114968742e-01,-9.969933523e-01,-3.731154222e-01
5.936514924e-01,1.384647357e+00,8.133318235e-01,-9.969801453e-01,-3.726347817e-01
5.947570633e-01,1.385558093e+00,8.151689742e-01,-9.969668823e-01,-3.721543890e-01
5.958634012e-01,1.386470108e+00,8.170083280e-01,-9.969535631e-01,-3.716742447e-01
5.969705066e-01,1.387383404e+00,8.188498865e-01,-9.969401875e-01,-3.711943499e-01
5.980783801e-01,1.388297982e+00,8.206936512e-01,-9.969267552e-01,-3.707147053e-01
5.991870221e-01,1.389213842e+00,8.225396237e-01,-9.969132659e-01,-3.702353117e-01
6.002964332e-01,1.390130988e+00,8.243878056e-01,-9.968997195e-01,-3.697561699e-01
6.014066140e-01,1.391049419e+00,8.262381985e-01,-9.968861157e-01,-3.692772808e-01
6.025175649e-01,1.391969138e+00,8.280908039e-01,-9.968724543e-01,-3.687986451e-01
6.036292866e-01,1.392890146e+00,8.299456235e-01,-9.968587350e-01,-3.683202637e-01
6.047417795e-01,1.393812445e+00,8.318026588e-01,-9.968449576e-01,-3.678421373e-01
6.058550441e-01,1.394736035e+00,8.336619114e-01,-9.968311218e-01,-3.673642669e-01
6.069690811e-01,1.395660918e+00,8.355233829e-01,-9.968172274e-01,-3.668866531e-01
6.080838909e-01,1.396587095e+00,8.373870749e-01,-9.968032742e-01,-3.664092968e-01
6.091994741e-01,1.397514569e+00,8.392529890e-01,-9.967892618e-01,-3.659321988e-01
6.103158312e-01,1.398443339e+00,8.411211267e-01,-9.967751902e-01,-3.654553599e-01
6.114329628e-01,1.399373409e+00,8.429914897e-01,-9.967610590e-01,-3.649787808e-01
6.125508693e-01,1.400304778e+00,8.448640795e-01,-9.967468679e-01,-3.645024624e-01
6.136695514e-01,1.401237449e+00,8.467388978e-01,-9.967326168e-01,-3.640264055e-01
6.147890096e-01,1.402171423e+00,8.486159460e-01,-9.967183053e-01,-3.635506108e-01
6.159092443e-01,1.403106702e+00,8.504952259e-01,-9.967039332e-01,-3.630750792e-01
6.170302563e-01,1.404043286e+00,8.523767389e-01,-9.966895004e-01,-3.625998114e-01
6.181520459e-01,1.404981177e+00,8.542604867e-01,-9.966750064e-01,-3.621248082e-01
6.192746137e-01,1.405920376e+00,8.561464710e-01,-9.966604511e-01,-3.616500704e-01
6.203979603e-01,1.406860886e+00,8.580346931e-01,-9.966458342e-01,-3.611755987e-01
6.215220861e-01,1.407802707e+00,8.599251549e-01,-9.966311554e-01,-3.607013940e-01
6.226469919e-01,1.408745841e+00,8.618178578e-01,-9.966164146e-01,-3.602274570e-01
6.237726780e-01,1.409690289e+00,8.637128034e-01,-9.966016114e-01,-3.597537885e-01
6.248991450e-01,1.410636053e+00,8.656099934e-01,-9.965867455e-01,-3.592803893e-01
6.260263936e-01,1.411583134e+00,8.675094293e-01,-9.965718168e-01,-3.588072601e-01
6.271544241e-01,1.412531533e+00,8.694111128e-01,-9.965568249e-01,-3.583344018e-01
6.282832372e-01,1.413481252e+00,8.713150454e-01,-9.965417696e-01,-3.578618150e-01
6.294128333e-01,1.414432293e+00,8.732212287e-01,-9.965266506e-01,-3.573895005e-01
6.305432132e-01,1.415384656e+00,8.751296643e-01,-9.965114678e-01,-3.569174591e-01
6.316743772e-01,1.416338344e+00,8.770403539e-01,-9.964962206e-01,-3.564456916e-01
6.328063259e-01,1.417293357e+00,8.789532990e-01,-9.964809091e-01,-3.559741987e-01
6.339390599e-01,1.418249697e+00,8.808685012e-01,-9.964655328e-01,-3.555029812e-01
6.350725797e-01,1.419207365e+00,8.827859621e-01,-9.964500914e-01,-3.550320398e-01
6.362068859e-01,1.420166363e+00,8.847056834e-01,-9.964345848e-01,-3.545613753e-01
6.373419790e-01,1.421126693e+00,8.866276666e-01,-9.964190127e-01,-3.540909884e-01
6.384778595e-01,1.422088355e+00,8.885519133e-01,-9.964033747e-01,-3.536208799e-01
6.396145280e-01,1.423051352e+00,8.904784251e-01,-9.963876707e-01,-3.531510505e-01
6.407519851e-01,1.424015684e+00,8.924072036e-01,-9.963719002e-01,-3.526815010e-01
6.418902313e-01,1.424981353e+00,8.943382505e-01,-9.963560632e-01,-3.522122320e-01
6.430292671e-01,1.425948360e+00,8.962715674e-01,-9.963401592e-01,-3.517432444e-01
6.441690931e-01,1.426916708e+00,8.982071557e-01,-9.963241880e-01,-3.512745389e-01
6.453097099e-01,1.427886396e+00,9.001450173e-01,-9.963081493e-01,-3.508061163e-01
6.464511179e-01,1.428857428e+00,9.020851535e-01,-9.962920428e-01,-3.503379771e-01
6.475933177e-01,1.429829803e+00,9.040275662e-01,-9.962758683e-01,-3.498701223e-01
6.487363100e-01,1.430803524e+00,9.059722568e-01,-9.962596255e-01,-3.494025524e-01
6.498800952e-01,1.431778593e+00,9.079192269e-01,-9.962433141e-01,-3.489352683e-01
6.510246738e-01,1.432755009e+00,9.098684783e-01,-9.962269338e-01,-3.484682707e-01
6.521700465e-01,1.433732776e+00,9.118200125e-01,-9.962104843e-01,-3.480015603e-01
6.533162138e-01,1.434711894e+00,9.137738310e-01,-9.961939654e-01,-3.475351377e-01
6.544631762e-01,1.435692365e+00,9.157299356e-01,-9.961773767e-01,-3.470690038e-01
6.556109343e-01,1.436674190e+00,9.176883278e-01,-9.961607179e-01,-3.466031592e-01
6.567594887e-01,1.437657371e+00,9.196490092e-01,-9.961439888e-01,-3.461376047e-01
6.579088398e-01,1.438641909e+00,9.216119815e-01,-9.961271891e-01,-3.456723410e-01
6.590589883e-01,1.439627805e+00,9.235772463e-01,-9.961103184e-01,-3.452073687e-01
6.602099346e-01,1.440615062e+00,9.255448051e-01,-9.960933766e-01,-3.447426887e-01
6.613616795e-01,1.441603680e+00,9.275146596e-01,-9.960763632e-01,-3.442783015e-01
6.625142233e-01,1.442593661e+00,9.294868114e-01,-9.960592780e-01,-3.438142079e-01
6.636675667e-01,1.443585007e+00,9.314612621e-01,-9.960421207e-01,-3.433504086e-01
6.648217102e-01,1.444577718e+00,9.334380134e-01,-9.960248910e-01,-3.428869044e-01
6.659766544e-01,1.445571796e+00,9.354170668e-01,-9.960075886e-01,-3.424236958e-01
6.671323998e-01,1.446567244e+00,9.373984240e-01,-9.959902132e-01,-3.419607836e-01
6.682889469e-01,1.447564061e+00,9.393820865e-01,-9.959727645e-01,-3.414981686e-01
6.694462965e-01,1.448562251e+00,9.413680561e-01,-9.959552422e-01,-3.410358513e-01
6.706044489e-01,1.449561813e+00,9.433563343e-01,-9.959376459e-01,-3.405738324e-01
6.717634047e-01,1.450562750e+00,9.453469228e-01,-9.959199754e-01,-3.401121128e-01
6.729231646e-01,1.451565063e+00,9.473398231e-01,-9.959022304e-01,-3.396506929e-01
6.740837290e-01,1.452568753e+00,9.493350369e-01,-9.958844105e-01,-3.391895736e-01
6.752450986e-01,1.453573822e+00,9.513325658e-01,-9.958665155e-01,-3.387287555e-01
6.764072738e-01,1.454580272e+00,9.533324114e-01,-9.958485450e-01,-3.382682393e-01
6.775702553e-01,1.455588104e+00,9.553345754e-01,-9.958304988e-01,-3.378080256e-01
6.787340436e-01,1.456597319e+00,9.573390594e-01,-9.958123764e-01,-3.373481152e-01
6.798986392e-01,1.457607919e+00,9.593458650e-01,-9.957941776e-01,-3.368885087e-01
6.810640428e-01,1.458619905e+00,9.613549938e-01,-9.957759021e-01,-3.364292068e-01
6.822302548e-01,1.459633279e+00,9.633664474e-01,-9.957575495e-01,-3.359702101e-01
6.833972759e-01,1.460648042e+00,9.653802276e-01,-9.957391196e-01,-3.355115193e-01
6.845651066e-01,1.461664195e+00,9.673963358e-01,-9.957206120e-01,-3.350531351e-01
6.857337474e-01,1.462681741e+00,9.694147738e-01,-9.957020264e-01,-3.345950582e-01
6.869031990e-01,1.463700681e+00,9.714355432e-01,-9.956833624e-01,-3.341372891e-01
6.880734619e-01,1.464721015e+00,9.734586455e-01,-9.956646198e-01,-3.336798286e-01
6.892445366e-01,1.465742746e+00,9.754840825e-01,-9.956457982e-01,-3.332226773e-01
6.904164237e-01,1.466765876e+00,9.775118558e-01,-9.956268973e-01,-3.327658358e-01
6.915891238e-01,1.467790404e+00,9.795419669e-01,-9.956079167e-01,-3.323093049e-01
6.927626375e-01,1.468816334e+00,9.815744175e-01,-9.955888562e-01,-3.318530851e-01
6.939369652e-01,1.469843666e+00,9.836092093e-01,-9.955697154e-01,-3.313971771e-01
6.951121076e-01,1.470872402e+00,9.856463439e-01,-9.955504939e-01,-3.309415816e-01
6.962880653e-01,1.471902544e+00,9.876858229e-01,-9.955311915e-01,-3.304862992e-01
6.974648388e-01,1.472934092e+00,9.897276480e-01,-9.955118078e-01,-3.300313305e-01
6.986424286e-01,1.473967049e+00,9.917718207e-01,-9.954923424e-01,-3.295766762e-01
6.998208354e-01,1.475001416e+00,9.938183428e-01,-9.954727950e-01,-3.291223368e-01
7.010000597e-01,1.476037194e+00,9.958672158e-01,-9.954531653e-01,-3.286683131e-01
7.021801020e-01,1.477074384e+00,9.979184414e-01,-9.954334530e-01,-3.282146057e-01
7.033609630e-01,1.478112990e+00,9.999720213e-01,-9.954136576e-01,-3.277612152e-01
7.045426432e-01,1.479153011e+00,1.002027957e+00,-9.953937789e-01,-3.273081422e-01
7.057251431e-01,1.480194449e+00,1.004086250e+00,-9.953738166e-01,-3.268553874e-01
7.069084634e-01,1.481237306e+00,1.006146903e+00,-9.953537701e-01,-3.264029513e-01
7.080926046e-01,1.482281583e+00,1.008209916e+00,-9.953336393e-01,-3.259508346e-01
7.092775673e-01,1.483327282e+00,1.010275292e+00,-9.953134237e-01,-3.254990379e-01
7.104633520e-01,1.484374405e+00,1.012343031e+00,-9.952931231e-01,-3.250475618e-01
7.116499594e-01,1.485422952e+00,1.014413137e+00,-9.952727370e-01,-3.245964070e-01
7.128373899e-01,1.486472925e+00,1.016485610e+00,-9.952522651e-01,-3.241455740e-01
7.140256442e-01,1.487524326e+00,1.018560452e+00,-9.952317070e-01,-3.236950635e-01
7.152147229e-01,1.488577157e+00,1.020637664e+00,-9.952110625e-01,-3.232448761e-01
7.164046264e-01,1.489631418e+00,1.022717249e+00,-9.951903311e-01,-3.227950123e-01
7.175953554e-01,1.490687111e+00,1.024799208e+00,-9.951695124e-01,-3.223454727e-01
7.187869105e-01,1.491744238e+00,1.026883542e+00,-9.951486062e-01,-3.218962581e-01
7.199792922e-01,1.492802801e+00,1.028970254e+00,-9.951276120e-01,-3.214473689e-01
7.211725011e-01,1.493862800e+00,1.031059345e+00,-9.951065295e-01,-3.209988058e-01
7.223665377e-01,1.494924237e+00,1.033150816e+00,-9.950853583e-01,-3.205505693e-01
7.235614027e-01,1.495987114e+00,1.035244669e+00,-9.950640980e-01,-3.201026601e-01
7.247570967e-01,1.497051432e+00,1.037340906e+00,-9.950427484e-01,-3.196550787e-01
7.259536201e-01,1.498117193e+00,1.039439529e+00,-9.950213089e-01,-3.192078257e-01
7.271509736e-01,1.499184399e+00,1.041540539e+00,-9.949997793e-01,-3.187609018e-01
7.283491577e-01,1.500253050e+00,1.043643938e+00,-9.949781592e-01,-3.183143074e-01
7.295481730e-01,1.501323148e+00,1.045749727e+00,-9.949564482e-01,-3.178680432e-01
7.307480202e-01,1.502394695e+00,1.047857908e+00,-9.949346458e-01,-3.174221098e-01
7.319486997e-01,1.503467693e+00,1.049968483e+00,-9.949127518e-01,-3.169765077e-01
7.331502122e-01,1.504542142e+00,1.052081454e+00,-9.948907658e-01,-3.165312374e-01
7.343525582e-01,1.505618044e+00,1.054196821e+00,-9.948686874e-01,-3.160862997e-01
7.355557383e-01,1.506695402e+00,1.056314588e+00,-9.948465161e-01,-3.156416949e-01
7.367597531e-01,1.507774216e+00,1.058434754e+00,-9.948242517e-01,-3.151974238e-01
7.379646032e-01,1.508854487e+00,1.060557323e+00,-9.948018936e-01,-3.147534869e-01
7.391702891e-01,1.509936218e+00,1.062682296e+00,-9.947794417e-01,-3.143098846e-01
7.403768115e-01,1.511019410e+00,1.064809674e+00,-9.947568953e-01,-3.138666177e-01
7.415841708e-01,1.512104065e+00,1.066939459e+00,-9.947342543e-01,-3.134236866e-01
7.427923677e-01,1.513190183e+00,1.069071652e+00,-9.947115180e-01,-3.129810919e-01
7.440014029e-01,1.514277767e+00,1.071206257e+00,-9.946886863e-01,-3.125388341e-01
7.452112767e-01,1.515366818e+00,1.073343273e+00,-9.946657587e-01,-3.120969139e-01
7.464219899e-01,1.516457337e+00,1.075482703e+00,-9.946427347e-01,-3.116553317e-01
7.476335430e-01,1.517549327e+00,1.077624548e+00,-9.946196140e-01,-3.112140881e-01
7.488459366e-01,1.518642788e+00,1.079768810e+00,-9.945963962e-01,-3.107731837e-01
7.500591713e-01,1.519737722e+00,1.081915491e+00,-9.945730809e-01,-3.103326189e-01
7.512732476e-01,1.520834131e+00,1.084064592e+00,-9.945496676e-01,-3.098923944e-01
7.524881662e-01,1.521932015e+00,1.086216116e+00,-9.945261561e-01,-3.094525106e-01
7.537039276e-01,1.523031378e+00,1.088370063e+00,-9.945025457e-01,-3.090129682e-01
7.549205324e-01,1.524132220e+00,1.090526436e+00,-9.944788363e-01,-3.085737675e-01
7.561379813e-01,1.525234543e+00,1.092685235e+00,-9.944550273e-01,-3.081349092e-01
7.573562747e-01,1.526338348e+00,1.094846464e+00,-9.944311183e-01,-3.076963939e-01
7.585754133e-01,1.527443636e+00,1.097010122e+00,-9.944071090e-01,-3.072582219e-01
7.597953976e-01,1.528550410e+00,1.099176213e+00,-9.943829989e-01,-3.068203938e-01
7.610162283e-01,1.529658672e+00,1.101344738e+00,-9.943587875e-01,-3.063829103e-01
7.622379059e-01,1.530768421e+00,1.103515698e+00,-9.943344746e-01,-3.059457717e-01
7.634604311e-01,1.531879661e+00,1.105689095e+00,-9.943100596e-01,-3.055089786e-01
7.646838043e-01,1.532992392e+00,1.107864931e+00,-9.942855421e-01,-3.050725315e-01
7.659080263e-01,1.534106616e+00,1.110043207e+00,-9.942609217e-01,-3.046364309e-01
7.671330975e-01,1.535222334e+00,1.112223926e+00,-9.942361980e-01,-3.042006774e-01
7.683590186e-01,1.536339549e+00,1.114407088e+00,-9.942113706e-01,-3.037652714e-01
7.695857902e-01,1.537458262e+00,1.116592696e+00,-9.941864390e-01,-3.033302135e-01
7.708134128e-01,1.538578474e+00,1.118780751e+00,-9.941614028e-01,-3.028955041e-01
7.720418871e-01,1.539700187e+00,1.120971255e+00,-9.941362615e-01,-3.024611437e-01
7.732712136e-01,1.540823402e+00,1.123164210e+00,-9.941110148e-01,-3.020271329e-01
7.745013929e-01,1.541948121e+00,1.125359616e+00,-9.940856622e-01,-3.015934722e-01
7.757324257e-01,1.543074345e+00,1.127557477e+00,-9.940602033e-01,-3.011601620e-01
7.769643124e-01,1.544202076e+00,1.129757793e+00,-9.940346375e-01,-3.007272028e-01
7.781970538e-01,1.545331316e+00,1.131960567e+00,-9.940089646e-01,-3.002945952e-01
7.794306503e-01,1.546462067e+00,1.134165799e+00,-9.939831839e-01,-2.998623396e-01
7.806651027e-01,1.547594328e+00,1.136373492e+00,-9.939572952e-01,-2.994304364e-01
7.819004114e-01,1.548728103e+00,1.138583648e+00,-9.939312979e-01,-2.989988863e-01
7.831365771e-01,1.549863393e+00,1.140796268e+00,-9.939051916e-01,-2.985676896e-01
7.843736004e-01,1.551000199e+00,1.143011353e+00,-9.938789759e-01,-2.981368469e-01
7.856114818e-01,1.552138524e+00,1.145228906e+00,-9.938526502e-01,-2.977063585e-01
7.868502220e-01,1.553278367e+00,1.147448927e+00,-9.938262142e-01,-2.972762251e-01
7.880898216e-01,1.554419732e+00,1.149671420e+00,-9.937996673e-01,-2.968464470e-01
7.893302811e-01,1.555562619e+00,1.151896385e+00,-9.937730092e-01,-2.964170247e-01
7.905716011e-01,1.556707031e+00,1.154123825e+00,-9.937462394e-01,-2.959879588e-01
7.918137823e-01,1.557852968e+00,1.156353740e+00,-9.937193574e-01,-2.955592496e-01
7.930568253e-01,1.559000432e+00,1.158586133e+00,-9.936923627e-01,-2.951308976e-01
7.943007306e-01,1.560149426e+00,1.160821005e+00,-9.936652549e-01,-2.947029033e-01
7.955454988e-01,1.561299949e+00,1.163058358e+00,-9.936380335e-01,-2.942752672e-01
7.967911306e-01,1.562452005e+00,1.165298194e+00,-9.936106980e-01,-2.938479897e-01
7.980376265e-01,1.563605595e+00,1.167540514e+00,-9.935832480e-01,-2.934210712e-01
7.992849871e-01,1.564760719e+00,1.169785320e+00,-9.935556830e-01,-2.929945122e-01
8.005332131e-01,1.565917381e+00,1.172032614e+00,-9.935280026e-01,-2.925683132e-01
8.017823050e-01,1.567075580e+00,1.174282398e+00,-9.935002062e-01,-2.921424745e-01
8.030322635e-01,1.568235320e+00,1.176534673e+00,-9.934722933e-01,-2.917169968e-01
8.042830891e-01,1.569396601e+00,1.178789440e+00,-9.934442636e-01,-2.912918803e-01
8.055347824e-01,1.570559425e+00,1.181046703e+00,-9.934161164e-01,-2.908671255e-01
8.067873441e-01,1.571723794e+00,1.183306461e+00,-9.933878514e-01,-2.904427329e-01
8.080407747e-01,1.572889709e+00,1.185568718e+00,-9.933594680e-01,-2.900187029e-01
8.092950749e-01,1.574057172e+00,1.187833474e+00,-9.933309658e-01,-2.895950359e-01
8.105502452e-01,1.575226184e+00,1.190100732e+00,-9.933023443e-01,-2.891717324e-01
8.118062863e-01,1.576396747e+00,1.192370493e+00,-9.932736028e-01,-2.887487928e-01
8.130631987e-01,1.577568863e+00,1.194642759e+00,-9.932447411e-01,-2.883262175e-01
8.143209831e-01,1.578742532e+00,1.196917531e+00,-9.932157586e-01,-2.879040070e-01
8.155796401e-01,1.579917758e+00,1.199194811e+00,-9.931866547e-01,-2.874821616e-01
8.168391702e-01,1.581094541e+00,1.201474602e+00,-9.931574290e-01,-2.870606818e-01
8.180995742e-01,1.582272883e+00,1.203756904e+00,-9.931280810e-01,-2.866395681e-01
8.193608525e-01,1.583452785e+00,1.206041720e+00,-9.930986102e-01,-2.862188207e-01
8.206230058e-01,1.584634250e+00,1.208329051e+00,-9.930690160e-01,-2.857984401e-01
8.218860347e-01,1.585817278e+00,1.210618899e+00,-9.930392980e-01,-2.853784268e-01
8.231499398e-01,1.587001871e+00,1.212911265e+00,-9.930094556e-01,-2.849587812e-01
8.244147217e-01,1.588188032e+00,1.215206151e+00,-9.929794884e-01,-2.845395036e-01
8.256803810e-01,1.589375761e+00,1.217503560e+00,-9.929493958e-01,-2.841205945e-01
8.269469184e-01,1.590565060e+00,1.219803492e+00,-9.929191773e-01,-2.837020542e-01
8.282143344e-01,1.591755930e+00,1.222105950e+00,-9.928888324e-01,-2.832838832e-01
8.294826297e-01,1.592948374e+00,1.224410935e+00,-9.928583605e-01,-2.828660819e-01
8.307518048e-01,1.594142393e+00,1.226718449e+00,-9.928277612e-01,-2.824486506e-01
8.320218604e-01,1.595337989e+00,1.229028493e+00,-9.927970339e-01,-2.820315897e-01
8.332927971e-01,1.596535162e+00,1.231341070e+00,-9.927661781e-01,-2.816148997e-01
8.345646155e-01,1.597733916e+00,1.233656181e+00,-9.927351933e-01,-2.811985809e-01
8.358373161e-01,1.598934250e+00,1.235973828e+00,-9.927040789e-01,-2.807826338e-01
8.371108997e-01,1.600136168e+00,1.238294012e+00,-9.926728344e-01,-2.803670586e-01
8.383853669e-01,1.601339670e+00,1.240616735e+00,-9.926414593e-01,-2.799518558e-01
8.396607181e-01,1.602544758e+00,1.242942000e+00,-9.926099530e-01,-2.795370257e-01
8.409369541e-01,1.603751435e+00,1.245269807e+00,-9.925783149e-01,-2.791225688e-01
8.422140755e-01,1.604959700e+00,1.247600158e+00,-9.925465446e-01,-2.787084854e-01
8.434920829e-01,1.606169557e+00,1.249933056e+00,-9.925146415e-01,-2.782947759e-01
8.447709769e-01,1.607381006e+00,1.252268502e+00,-9.924826051e-01,-2.778814406e-01
8.460507580e-01,1.608594049e+00,1.254606497e+00,-9.924504348e-01,-2.774684799e-01
8.473314270e-01,1.609808689e+00,1.256947044e+00,-9.924181300e-01,-2.770558942e-01
8.486129845e-01,1.611024925e+00,1.259290144e+00,-9.923856902e-01,-2.766436839e-01
8.498954310e-01,1.612242761e+00,1.261635798e+00,-9.923531148e-01,-2.762318492e-01
8.511787672e-01,1.613462198e+00,1.263984010e+00,-9.923204034e-01,-2.758203907e-01
